data,precip,maxima,minima,horas_insol,temp_media,um_relativa,vel_vento
16/11/2005,0,29.8,21.2,8.6,23.78,67.25,2.533333
17/11/2005,1.1,21.8,19.2,0,20.02,73.5,1.966667
18/11/2005,1.3,28.6,18.6,6.5,22.44,80.75,0.633333
19/11/2005,0.1,27.9,20.6,7.1,22.62,72.25,2.033333
20/11/2005,0,29.2,16,9.4,22.3,66.25,1.433333
21/11/2005,0,34.2,17.6,11.1,25.66,53.25,0.633333
22/11/2005,0,36.8,19.6,10.9,27.82,41.75,1.4
23/11/2005,0,36.9,21.9,10.8,29.48,43,1.266667
24/11/2005,6.2,29.3,20.4,0.2,22.44,78,1.033333
25/11/2005,0.5,26.8,15.2,10.4,21.12,48.5,1.266667
26/11/2005,0,31,15,10.9,22.88,50.5,1.6
27/11/2005,0,32,16,10.7,23.2,50.75,2.266667
28/11/2005,0,32.8,18.9,11.2,24.66,57.75,1.333333
29/11/2005,0,35.2,19.3,10.7,26.78,53.25,1.5
30/11/2005,0,33.8,22.4,7,27.3,67.5,1.566667
01/12/2005,2,25.2,19.8,0,20.92,80.5,1.933333
02/12/2005,3.2,24.7,14.9,10.3,19.64,60.75,2
03/12/2005,0,29.6,15,11.2,22.18,61.25,1.833333
04/12/2005,0,31.8,18.6,7.1,24.64,56.25,1.733333
05/12/2005,0,25.2,21.2,0,22.58,83.5,1.533333
06/12/2005,8.8,25.2,17.5,6.1,19.46,63.5,1.966667
07/12/2005,0.7,25,13.4,8.8,19.04,63.5,2.233333
08/12/2005,0,32,17.1,11.3,24.6,58.5,1.733333
09/12/2005,0,31.4,20,10.1,24.76,73.75,1.466667
10/12/2005,5.1,25.3,18.8,9,20.94,61,2.633333
11/12/2005,0,25.1,14.5,10.8,19.9,57.25,3.8
12/12/2005,0,28.5,18,9.9,22.38,66.5,2.2
13/12/2005,0,27.8,18.8,9.7,22.56,66.75,3.866667
14/12/2005,0,28.1,19.1,11,22.8,69.25,4.533333
15/12/2005,0,30.3,19.6,8,23.86,69.75,1.866667
16/12/2005,0,33.6,19.6,9,25.5,69.25,1.566667
17/12/2005,5.7,27.5,21,7.7,23.36,79.5,2.7
18/12/2005,0.2,31.1,19,10.5,24.1,65.5,1.166667
19/12/2005,0,32,20.7,9.1,24.54,70,3.633333
20/12/2005,0,27.4,20,5.1,21.94,67.5,2.666667
21/12/2005,0,31.1,16,10.7,22.74,65.25,1.8
22/12/2005,0,35.3,18.4,10.3,26.66,59.5,1.533333
23/12/2005,0,31.8,22.5,3.1,26.08,78,1.466667
24/12/2005,21,27.6,17.3,6,21.82,79,0.933333
25/12/2005,9.3,25.2,16.4,10.7,20.14,61.5,1.366667
26/12/2005,0,27.6,13.9,11.4,20.82,57.25,2.333333
27/12/2005,0,29.1,17,11.6,22.7,63.25,3.866667
28/12/2005,0,31.6,19.2,12.5,24.34,64.75,2.466667
29/12/2005,0,28.1,20.3,4.9,24.3,67.25,0.166667
30/12/2005,0,34.6,20.5,12,27.38,59,1.1
31/12/2005,0,28.2,22.4,0,24.74,85,1.8
01/01/2006,11.6,29.7,20.4,9.4,24.9,75.25,1.733333
02/01/2006,9.3,28.4,22.2,4.7,24.3,81.5,1.633333
03/01/2006,38.3,27.8,20.2,4.7,23.7,72.75,1.566667
04/01/2006,0,30.3,18.6,11.1,23.54,71.5,1.533333
05/01/2006,0,28.6,18.4,9.8,22.72,65.25,1.433333
06/01/2006,0,32,17.8,12.6,24.72,66.75,1.333333
07/01/2006,0,35.7,20.6,11.2,27.12,63,1.866667
08/01/2006,0,38.2,23.5,9.8,28.58,68,2.233333
09/01/2006,4.2,35.2,24.4,8.8,28.48,77,1.7
10/01/2006,0,37.6,23,11,29.76,61.75,2.166667
11/01/2006,0,36.2,25.5,9.2,29.08,65,0.8
12/01/2006,0,36.8,24,12.3,29.84,55.25,1.066667
13/01/2006,0,31.6,25.8,5.3,27.78,70.75,1.8
14/01/2006,0,35,24.1,6.9,28.42,70.75,0.866667
15/01/2006,0,37,23.9,8.8,30.02,58.25,1.433333
16/01/2006,0,37,24,7.2,27.82,75.5,1.666667
17/01/2006,10.3,24,18.4,0,20.36,89.5,0.9
18/01/2006,11.6,22.8,18.6,0,20.32,87.75,0.2
19/01/2006,27.1,26.8,19.8,0.4,23.04,84.5,0.8
20/01/2006,16.2,32.9,20.2,9.3,25.86,72,0.333333
21/01/2006,0,32.2,22.2,5.5,26.2,80.5,2.133333
22/01/2006,6.5,25.4,23,0.1,23.8,92.5,1.133333
23/01/2006,17.8,23.3,20.1,0.4,21.28,91,1.2
24/01/2006,16.6,27.8,21.3,0.3,23.94,89.5,0.466667
25/01/2006,4.5,30.5,22.6,8.5,25.34,80.25,1.966667
26/01/2006,0.2,28.2,20.9,11.2,23.66,73.75,1.366667
27/01/2006,0,30.2,18.5,11.6,24.14,73.5,2.566667
28/01/2006,0,32,21,8.9,26.04,74.25,1.166667
29/01/2006,0,33,22.1,11.4,26.66,69.25,1.6
30/01/2006,0,34.4,21.9,8.8,26.76,68.25,1.4
31/01/2006,0,28.4,22.5,5.6,23.94,71.25,1.966667
01/02/2006,0,30.2,19.7,10,24.02,73.25,2.133333
02/02/2006,0,32,21.3,11.6,25.78,76,1.733333
03/02/2006,0,35,21,7.6,27.44,70.75,0.566667
04/02/2006,0,35.2,26,6,28.68,74.25,1.1
05/02/2006,0,32.2,24.9,2.8,28.54,69,0.766667
06/02/2006,0,29.5,22.9,3.9,25.04,69.25,0.933333
07/02/2006,0,29,17.4,11.8,23.24,62.25,2.633333
08/02/2006,0,28.1,19.4,10.5,22.86,58.25,2.4
09/02/2006,0,30,18.8,11.7,24.08,64.75,1.566667
10/02/2006,0,28.2,19,11.7,23.12,70,1.366667
11/02/2006,0.2,26.8,20,5.9,22.48,78.75,1.366667
12/02/2006,1.4,30.5,20.6,9.5,24.78,76.25,1.833333
13/02/2006,0,29.9,22.1,9.2,24.96,73.75,1.366667
14/02/2006,0.4,30.6,20,11.6,24.48,67.5,1.033333
15/02/2006,0,33,19.8,8.4,25.08,70.75,2.3
16/02/2006,0.2,25.2,23.2,0,23.88,88.5,0.266667
17/02/2006,3,31.2,21.6,8.6,25.16,78,0.166667
18/02/2006,0,30,21,10.4,25.16,75.5,2.033333
19/02/2006,0,29.4,23,4.1,25.36,79.75,2.4
20/02/2006,0.5,28,22.5,3.5,23.96,82.5,1.7
21/02/2006,0.9,30.5,21.5,5.2,24.96,75.75,2.433333
22/02/2006,0,28.8,21,6.1,24.16,81.25,0.8
23/02/2006,4.1,30,21.2,6.1,24.48,76,1.166667
24/02/2006,26,29.8,20.8,5.3,22.88,80.75,1.6
25/02/2006,7.2,22.5,18.2,0.5,20.52,87.25,4.3
26/02/2006,44.4,27.3,19,5.2,22.12,81.25,0.8
27/02/2006,0.6,29.6,17.7,9.8,22.96,70,0.6
28/02/2006,0,31.7,17.8,10.7,24.18,65.75,0.466667
01/03/2006,0,32.2,20.8,10,25.8,75.75,1.6
02/03/2006,0,30.8,24,4.3,26.12,88,0.866667
03/03/2006,4.7,31.2,24,3.5,25.88,80.5,0.6
04/03/2006,0.1,27.8,22,3.8,24.8,76,1.2
05/03/2006,0,27.2,18,8.7,22.2,65.75,3.133333
06/03/2006,0,28.8,18,10.6,22.48,70.5,1.766667
07/03/2006,0,30.6,18,10.2,23.28,66.25,0.433333
08/03/2006,0,33.2,18.6,10,25.64,61.75,1.033333
09/03/2006,0,30.8,22,8.4,26.2,62.25,1.2
10/03/2006,0,26.3,20.5,6.9,22.22,65,1.966667
11/03/2006,0,28,14.9,10.1,21.38,62.5,1.733333
12/03/2006,0,30.8,19,6.3,23.78,70.75,1.066667
13/03/2006,0,32.2,19.7,9.1,25,69.5,1.5
14/03/2006,0,33.4,20.6,10.5,25.42,69.25,1.866667
15/03/2006,0,34.8,20.2,10.3,26.28,67.25,1.166667
16/03/2006,0,36.2,21,9.9,27.12,58.75,0.766667
17/03/2006,0,37,20.6,10.4,28.52,56.25,0.9
18/03/2006,0,30,23.8,5.8,26.12,80.75,4
19/03/2006,1.7,26.6,22.6,0,23.76,95.25,0.933333
20/03/2006,37.4,29.4,22.5,3.6,24.62,86.75,1.1
21/03/2006,1.7,28.2,20,10,23.44,68.5,1.966667
22/03/2006,0,29.6,21,3,25,82.25,1.666667
23/03/2006,0.2,27.4,24.1,0.3,25.26,87.5,1.1
24/03/2006,10.2,31.6,23,10,25.76,74.75,3.1
25/03/2006,0,25.4,20.9,0,22.3,78,1.966667
26/03/2006,1.7,25.4,17.9,9.2,20.42,63,1.633333
27/03/2006,0,29.2,15.6,9.3,22.06,69,0.666667
28/03/2006,11,28.3,20,5.1,22.9,80,1.2
29/03/2006,12.5,23,17.5,3.8,19.02,69.75,1.633333
30/03/2006,0,25.5,14,10,18.58,63.5,0.733333
31/03/2006,0,27.6,14,9.8,20.6,72.5,1.7
01/04/2006,0,29.9,16.8,9.1,22.42,75.75,0.433333
02/04/2006,0,28.2,19,9.1,22.72,79,1.966667
03/04/2006,0,28.2,20,6.3,23.38,75.75,1.533333
04/04/2006,0,30.6,19.7,7.9,23.78,71,0.9
05/04/2006,0,31.3,18.7,7.5,24.3,66.25,0.7
06/04/2006,0,25.8,22,0,23.2,86,0.333333
07/04/2006,0,28.8,20.2,5.5,22.96,83.5,0.666667
08/04/2006,0,28.6,20.6,6.9,23.14,80,0.666667
09/04/2006,0,25.9,19,2.2,21.94,85.25,0.233333
10/04/2006,0.2,25.9,20,3.4,21.84,84.75,1.1
11/04/2006,0,25.4,18.4,4.3,21.14,80,2.033333
12/04/2006,0,27.2,17.2,8.4,21.52,75.75,2
13/04/2006,0,27,18.1,3.8,21.12,77.75,0.866667
14/04/2006,0,27.2,17,2,21.34,73,0.633333
15/04/2006,0,21.2,17.8,0,18.92,89,1.166667
16/04/2006,1.2,20.6,15.5,3.8,16.9,65,2.1
17/04/2006,0,21.7,13,9.4,16.4,67.75,2.666667
18/04/2006,0,23.4,13.3,8.1,17.3,74,0.633333
19/04/2006,0,25.8,15,8.8,19.4,70.25,1.233333
20/04/2006,0,27.2,15,7.8,20.04,71,0.366667
21/04/2006,6.9,20.8,15.8,1.7,17.06,87.5,2.1
22/04/2006,8.4,22.8,11,8.7,16.2,60,1.433333
23/04/2006,0,25.1,13,8.8,18,61.25,1.633333
24/04/2006,0.1,27.2,11,8.5,18.2,63.25,0.2
25/04/2006,0.1,26.8,13,4.1,18.82,80.25,0.566667
26/04/2006,0.5,23.2,16.9,2.9,18.74,86.25,0.533333
27/04/2006,0.1,25,13.3,8.4,18.44,75,0.533333
28/04/2006,0.1,25.5,13.3,8.3,18.3,78.5,0.566667
29/04/2006,0,27.4,13.7,8.4,19.78,77.25,0.7
30/04/2006,0,22,16.8,2.8,18.28,80.5,1
01/05/2006,0,17.6,9.6,8.1,13.4,61.25,3.866667
02/05/2006,0,16,12.6,0,14.08,81.5,4.7
03/05/2006,3.1,21.2,13.3,2.3,16.44,77.5,2.433333
04/05/2006,2.1,20.8,11.5,7.4,15.54,75,1.033333
05/05/2006,0,21.1,10.2,7.1,14.7,75.5,0.7
06/05/2006,0,22.4,13.8,6,17.08,87.25,2.033333
07/05/2006,0,23.8,15.3,5,18.1,80,1.3
08/05/2006,2.3,20.4,15.3,1.4,16.7,93.25,0.1
09/05/2006,8.1,18.8,14.2,0,16.34,89.25,0.7
10/05/2006,1.3,22,15.5,6.3,17.52,83.75,2.133333
11/05/2006,0,20.7,15.2,5,17.04,81.5,0.7
12/05/2006,0.1,20.1,12.8,7,15.66,76,1.2
13/05/2006,0.3,21.3,14,6.1,15.78,82.75,1.633333
14/05/2006,0,22.2,9.8,6.1,14.8,83.5,0.333333
15/05/2006,0,24,10.4,7.5,15.9,80.5,1
16/05/2006,0,24.6,13.5,7.7,17.24,76,0.466667
17/05/2006,0,24.6,11.8,7.6,16.62,76.75,0.233333
18/05/2006,0,25.7,12,7.3,17.86,75.75,0.533333
19/05/2006,0.4,18.9,15,0,16.36,92.5,0.733333
20/05/2006,51,16,13.2,0,14.04,93,0.6
21/05/2006,1.6,16.8,10,5.8,11.7,73.25,0.533333
22/05/2006,0,16.6,7,6.7,10.26,72.25,0.8
23/05/2006,0,16.7,5.6,6.9,10.02,81.25,0.966667
24/05/2006,0.2,19,5.6,4.8,12.52,84.5,1.433333
25/05/2006,0.1,21.8,13.2,7.3,15.86,79.25,1.166667
26/05/2006,0.1,23.9,10,7.4,15.7,78.25,0
27/05/2006,0,25.2,14.3,4.1,19.28,85,0.6
28/05/2006,1,20.9,13.2,6.3,15.9,68.25,0.866667
29/05/2006,0,18.2,10,3.2,14.18,89,1.6
30/05/2006,65.1,19.4,15,0,17.12,97.25,0.566667
31/05/2006,35,19.8,13.6,2.5,15.36,90.25,0.433333
01/06/2006,0.1,19.6,12.7,5.7,14.68,87.75,1.1
02/06/2006,0,21.3,12,6.6,15.88,80.25,2.3
03/06/2006,0,20.2,15.8,0.2,17.6,75.25,0.766667
04/06/2006,2.4,20,16.6,1.5,17.3,86.75,1.633333
05/06/2006,0.2,19,10.3,6.4,12.66,80.5,0.766667
06/06/2006,0.1,23,9.8,6.7,15.36,83.25,0.366667
07/06/2006,0.1,27.6,14,6.7,20.04,80.25,0.333333
08/06/2006,0,31.6,17,7.6,21.9,74,0.266667
09/06/2006,0,28.4,17,7.6,20.58,71.75,1.733333
10/06/2006,9.4,19.6,14.6,0,15.7,95.25,0.866667
11/06/2006,9.9,15.2,10.8,1.3,12,76.75,0.766667
12/06/2006,0,17.2,6.4,5.8,10.84,84,0.633333
13/06/2006,0,24.4,7.6,7.3,14.46,84.5,0.266667
14/06/2006,0.1,21.5,13.3,1.5,17.44,90.25,0.166667
15/06/2006,1.6,17.9,14.8,0,15.88,91.25,0.666667
16/06/2006,2.3,17.9,11.2,6.5,12.74,82,0.566667
17/06/2006,0,17.5,10,3.4,13.4,79.25,1.233333
18/06/2006,0.9,21.6,12.4,3.8,16.36,84.75,0.766667
19/06/2006,0.1,27.5,13.7,7.7,18.92,77.75,0.766667
20/06/2006,0,27.2,12.2,3.4,18.94,78.75,0.1
21/06/2006,19.8,18.5,13,0,14.36,92.5,0.866667
22/06/2006,5.6,21.2,11,7,14.84,87,0.2
23/06/2006,0,20.1,14.2,3.9,16.22,79.5,0.833333
24/06/2006,0,26.4,13,5.4,18.4,87.75,0.1
25/06/2006,0,29,15.2,5.6,18.48,80.5,2.633333
26/06/2006,14,16,11.6,1.2,12.78,83.5,6.266667
27/06/2006,0.1,17.2,10.2,5.5,11.76,81.25,0.966667
28/06/2006,0,17.2,6,2.9,11.06,84.25,1.066667
29/06/2006,0,20.1,11,5.1,13.98,80,0.333333
30/06/2006,0,20.8,8.9,7,13.94,84.75,0.7
01/07/2006,0,21.5,11.5,3.1,15.32,88.25,0.533333
02/07/2006,0,18.8,14.6,0.1,16.06,85,0.366667
03/07/2006,0,22.2,12.6,5,16.08,88.25,0.3
04/07/2006,0.2,21.5,13.1,5.1,16.24,88.5,1.433333
05/07/2006,0.2,23,12.8,6.3,16.76,87.75,0.433333
06/07/2006,0.2,24.2,14.5,5.9,17.62,83.75,0.166667
07/07/2006,0.1,26.4,12,7.2,18.06,75.5,0.8
08/07/2006,0,28.2,15,3.2,20.84,71.25,0.933333
09/07/2006,6.2,21.4,13.6,4.5,15.7,73,4
10/07/2006,0,19.4,7.7,7.2,12.42,75.5,1.066667
11/07/2006,0,25.6,9.5,6.4,17.7,75.75,1.733333
12/07/2006,0,32,17.8,7.6,23.32,63,1.033333
13/07/2006,0,31.5,18.7,7.3,23.44,63.25,1.533333
14/07/2006,0.2,22.8,15.2,0,17.06,94.25,2.966667
15/07/2006,21.8,16.8,14.8,0,15.76,94.5,3.166667
16/07/2006,1,20.2,16.2,0,17.88,92.75,0.766667
17/07/2006,2.1,24.3,16.1,5.6,18.9,88,0.333333
18/07/2006,0.1,24.8,15.8,5.9,18.88,87.75,0.633333
19/07/2006,0.1,24,15,5.5,17.18,79.25,1.7
20/07/2006,0,25.3,10.2,7.2,16.52,84,0.266667
21/07/2006,0.1,28,14,7.6,19.34,71.5,0.333333
22/07/2006,0,30,15,7.7,21.4,60.25,1.633333
23/07/2006,0,21.6,16,1,17.62,82.75,4.733333
24/07/2006,3,20,16.4,0,18.08,91.75,2.466667
25/07/2006,0.2,20.2,18.2,0,18.84,95.5,0.366667
26/07/2006,8.8,21,18.2,0,19.12,88.25,1.233333
27/07/2006,14.5,20.8,17,0.1,18.56,92.75,1.9
28/07/2006,8.7,20.6,15.2,4.3,16.7,66.75,2
29/07/2006,0,15.2,10,3.5,11.2,59.5,3.566667
30/07/2006,0,13.2,4,7.5,7.92,67.25,1.6
31/07/2006,0,13,3.3,5.9,7.62,77.75,0.433333
01/08/2006,0,14.4,3.1,5.6,7.94,80,0.833333
02/08/2006,0,15.4,3.2,5.9,8.6,80,0.7
03/08/2006,0,19.2,8.4,3.3,13.24,82,0.466667
04/08/2006,0,22.4,12.4,5.8,15.96,85,0.633333
05/08/2006,0,24.5,14.4,3.1,18.88,83.75,0.166667
06/08/2006,13.8,20.1,14.4,0,15.74,95.5,1.633333
07/08/2006,7.4,31.8,14.8,7.9,21.28,82.25,0.666667
08/08/2006,0,25,17,7.7,20.7,78.25,1.633333
09/08/2006,0,32.3,17.4,5.9,21.54,62,4.8
10/08/2006,30.4,21.8,13,8.4,15.36,68.75,1.333333
11/08/2006,0,20.4,12.5,0,17.16,88,1.733333
12/08/2006,2.9,27.6,16.4,5.5,20.9,82.5,0.433333
13/08/2006,0,23,16.6,1.3,19.44,90.5,2.8
14/08/2006,1.8,24.5,17.3,0,20.28,87.75,0.266667
15/08/2006,5.9,19.2,14.2,0,15.44,85,0.1
16/08/2006,1.5,14.2,11.2,0,12.2,91.5,3.033333
17/08/2006,8.5,16.5,12,0,13.86,85.75,1.833333
18/08/2006,1.8,16.2,11,0,12.34,91,2.466667
19/08/2006,1.4,16.4,7.3,8.3,10.88,76.75,1.166667
20/08/2006,0,16.9,6.9,7.8,10.7,63,2.533333
21/08/2006,0,14.1,4.8,8.4,8.14,69.75,2.133333
22/08/2006,0,17.8,2.7,8.5,10,65,2.033333
23/08/2006,0,22.5,6.8,8.5,13.86,66,1.1
24/08/2006,0,27.1,8.8,8.6,16.58,62.25,0.266667
25/08/2006,0,30.4,10.8,8.6,19.76,62.5,0.233333
26/08/2006,0,21.8,15.8,0,18.08,85.5,0.366667
27/08/2006,4.9,16.9,13.7,1,14.68,75.5,3.433333
28/08/2006,0,15.8,7.7,8.3,10.52,69.75,1.733333
29/08/2006,0,17.4,5.8,8.9,10.36,60.25,1.9
30/08/2006,0,21,8.2,8,14.6,70.5,2.8
31/08/2006,3.8,23.8,12.6,4.9,17.28,78.75,0.466667
01/09/2006,0,20.7,13.3,3,16.18,85.25,1.266667
02/09/2006,3.9,17.8,11.8,2.1,13.86,78.75,6.066667
03/09/2006,0.1,15.4,8,9.6,11.04,45.5,4.533333
04/09/2006,0,13,5,9.1,8.9,61.5,2.366667
05/09/2006,0,14.8,3.8,9.8,8.68,70,2.1
06/09/2006,0,16.9,4.4,9,10.48,71,2.4
07/09/2006,0,22.4,7.6,9.4,14,68.5,1.233333
08/09/2006,0,25.2,11.9,3.9,17.54,82,0.633333
09/09/2006,24.5,22.2,14.8,3.2,16.78,77.25,0.966667
10/09/2006,0,25.4,10,9,17.1,72.5,0.866667
11/09/2006,0,32.2,15.9,7,24.06,71.5,1.533333
12/09/2006,0,25.1,15.4,4.1,18.2,81.25,2
13/09/2006,0.6,17.2,13.8,0,15.54,93,2.666667
14/09/2006,9.1,22.2,15.4,2.6,17.7,88.75,1.033333
15/09/2006,39.3,20.4,15,0,16.44,94.5,1.866667
16/09/2006,11.2,20.6,8.2,10,13.64,62.75,1.833333
17/09/2006,0,24,12,8.4,16.56,73.75,1.666667
18/09/2006,0,25.8,12,9.8,18.02,76.5,1.233333
19/09/2006,0,27.5,12.4,8.5,18.78,73.25,1.366667
20/09/2006,0,20.4,16.4,0,18.16,92,1.5
21/09/2006,11.1,22,15.4,1.1,17.04,89,1.533333
22/09/2006,0,28,15,7.6,19.68,78,0.5
23/09/2006,0,23,16.2,0.3,18.28,70.5,2.8
24/09/2006,0,19.6,11,10.3,13.3,67.75,0.333333
25/09/2006,0,20.9,8,9.9,14.02,66.75,0.8
26/09/2006,0,23,10.9,10.4,16.34,60.5,2.9
27/09/2006,0,27.2,11.6,7.8,19.54,56.75,0.533333
28/09/2006,0,24,16.5,0.3,18.76,81.75,1.466667
29/09/2006,0,22,13.8,9.1,16.52,67.25,2.733333
30/09/2006,0,25,11.9,10.6,17.42,65.5,2.733333
01/10/2006,0,25.4,15.3,0.9,19.6,77.25,1.266667
02/10/2006,0,27.8,16.4,10.4,20.32,80,0.666667
03/10/2006,0,29.8,15.4,9.3,21.32,75.5,0.966667
04/10/2006,0,30.7,18.6,5.2,22.54,77.25,1.033333
05/10/2006,0.6,24.7,16.1,0.2,18.96,82.75,1.766667
06/10/2006,4.3,24.4,12,4.9,17.36,71.25,1.866667
07/10/2006,0,20.2,14,0.3,16.98,75.5,1.933333
08/10/2006,0,23.4,13,10.1,17.16,66.75,2.066667
09/10/2006,0,30.5,12.9,10.3,20.64,72,1.666667
10/10/2006,0,35,17.7,8.9,26.12,62.75,0
11/10/2006,17,29.1,18.6,0.2,20.98,88.75,0.866667
12/10/2006,0,25.2,16,2.8,20.24,82.5,1.7
13/10/2006,0,27.8,19,9.5,22.04,80.5,2.733333
14/10/2006,0,31.6,20,11.1,23.92,73.25,2
15/10/2006,0,25.6,19.6,0,21.32,93.25,0.866667
16/10/2006,15.3,23.4,16.4,9.1,18.36,70.5,3.1
17/10/2006,0,24.5,12,11.5,17.76,67,4.166667
18/10/2006,0,24,15,0.2,18.44,73.25,2.4
19/10/2006,0,20.5,17,0.2,17.92,79,3
20/10/2006,0.1,22.7,15.6,2,17.66,64,1.466667
21/10/2006,0,25.8,12,11.8,18.16,67.5,1.966667
22/10/2006,0,28,13,11.4,19.82,69,2.466667
23/10/2006,0,30.4,15.1,11.7,21.9,65.5,0.9
24/10/2006,0,31.8,17.2,11.6,23.28,63,1.4
25/10/2006,0,33.3,18.8,11.3,26.48,55.25,1.466667
26/10/2006,0,29.4,17.2,3.7,20.42,74.5,3.1
27/10/2006,0,24.4,14.9,9.4,18.84,65.25,2.466667
28/10/2006,0,28.8,16,9.9,21.06,70.25,3.733333
29/10/2006,0,31.8,17.5,6.6,23.54,66.5,1.433333
30/10/2006,1.3,30.4,20,11.3,24.02,75.25,2.833333
31/10/2006,0,26.8,20.2,0,22.8,82,1.333333
01/11/2006,0,25.6,19.7,0.1,21.28,88.25,0.866667
02/11/2006,0.4,26.6,19,4.8,21.22,79.25,2.2
03/11/2006,0,28,16,9.7,21,65,1.866667
04/11/2006,0,24,16.7,3.8,20.46,68,3.566667
05/11/2006,0,29.4,18.4,7.3,22.36,79.75,2.933333
06/11/2006,43.7,25.8,19.9,0.6,21.78,86.5,2.033333
07/11/2006,0.2,23.6,16.1,11.7,18.24,60.75,2.833333
08/11/2006,0,22,11.8,12.2,15.86,61,1.933333
09/11/2006,0,23.8,10.2,12,17,55.25,1.3
10/11/2006,0,27.6,12,12.1,19.52,57.25,1.866667
11/11/2006,0,23,15,4.1,18.1,66.75,1.433333
12/11/2006,0.2,26.8,15,12.1,20.14,63.5,2.7
13/11/2006,0,29.2,15.8,12.2,21.76,59,2.2
14/11/2006,0,32.1,17,12.5,23.12,62.25,1.8
15/11/2006,0,34.4,18.4,11.7,25.92,52.5,1.6
16/11/2006,0,36.4,21.8,8.9,26.12,57.75,3.133333
17/11/2006,2.2,23.5,19.7,0,21.12,94.75,2.366667
18/11/2006,15.5,20.5,17.2,0,18.24,88.25,1.8
19/11/2006,12.3,17.6,15.5,0,16.16,92.5,2.233333
20/11/2006,7.1,25,15.2,7.9,18.88,73.5,3.3
21/11/2006,0,29.6,15,12.3,21.96,66.25,1.366667
22/11/2006,0,31.5,18.8,12.1,23.7,62.75,1.866667
23/11/2006,0,30.6,15.8,12.2,22.52,64.5,2.866667
24/11/2006,0,33.2,19.8,7.5,24.8,77.5,1.8
25/11/2006,31.2,25,21,0,22.24,90.5,0.1
26/11/2006,5.3,25.4,19.6,3.3,21.32,79.25,3.7
27/11/2006,0,24.1,17.8,2.4,20.08,76.75,4.166667
28/11/2006,0,27.6,18,3.7,21.36,80,2.066667
29/11/2006,0,23.4,19.4,0,20.44,84,2.566667
30/11/2006,0.3,27,17.6,11,21.32,73.75,3.633333
01/12/2006,0,31,16.5,12.5,23,67.5,1.966667
02/12/2006,0,33.6,19,11,26.04,56.5,1.333333
03/12/2006,0,35.2,21.8,11.2,28.06,60,1.7
04/12/2006,0,28.4,21.4,10.8,23.42,74,2.733333
05/12/2006,0,27.4,18.2,2.3,21.72,76.25,2.966667
06/12/2006,14.8,25.5,20.6,3.6,21.58,80.75,1.9
07/12/2006,0.3,27,17,11.6,21.18,63.75,2.966667
08/12/2006,0,27.8,17.8,11.3,22.1,66.5,2.9
09/12/2006,0,29.5,18.4,3.7,23.58,74.75,0.7
10/12/2006,0,29.8,20.4,6.8,23.52,79.75,1.466667
11/12/2006,0,31.6,21,12.5,24.92,72.5,2.966667
12/12/2006,0,34,21.8,12.6,26.04,62.5,1.3
13/12/2006,0,31.3,21,4.9,25.3,71.5,1.166667
14/12/2006,0,37.2,21.8,11.3,28.72,61.25,1.733333
15/12/2006,6.5,35.8,22,11.6,27.2,72,0.766667
16/12/2006,0,33.6,22.2,11.9,26.6,74.75,1.566667
17/12/2006,0,37.6,22.4,6.2,29,67.5,0.4
18/12/2006,40,30.2,23.6,1.3,25.72,85.75,2.333333
19/12/2006,2.7,34.2,22,5.3,27.46,73.75,0.333333
20/12/2006,0,32.2,23.6,2.2,26.4,75.25,1.2
21/12/2006,10,28.7,20,6.7,23.1,72.75,1.2
22/12/2006,0,31.6,19,12.3,24.32,65,1.466667
23/12/2006,0,35.2,20.7,9.2,27.28,65.75,1.033333
24/12/2006,39.4,28,20.9,0.8,25.02,77.5,1.866667
25/12/2006,0,28.6,22,5,24.5,87.75,1.2
26/12/2006,22.3,29.4,21.2,12,23.7,67.75,1.933333
27/12/2006,0,30.6,17.2,12.5,23.36,62.75,0.266667
28/12/2006,0,32,18,12.4,24.4,69.25,2.533333
29/12/2006,0,33.4,22,9.3,26.42,72.25,0.966667
30/12/2006,0,35,22.6,11.7,28.36,64.75,1.033333
31/12/2006,0,33.5,21.6,12.5,26.96,70.75,1.666667
01/01/2007,0,35.4,22.2,13,28.1,64.75,1.9
02/01/2007,0,34.5,23.6,12.1,28.26,67.25,0.433333
03/01/2007,0,34,24.7,1.3,27.26,78,0.766667
04/01/2007,9.7,33.6,23.6,6.5,27.46,76.5,0.6
05/01/2007,0.7,32,24,9.2,27.08,78,2.3
06/01/2007,1.6,29,22,9.4,24.68,67.75,2.766667
07/01/2007,0.3,29.6,19.1,12.3,24.02,66.25,1.833333
08/01/2007,0,28.4,20.8,8.1,23.64,70.75,3.533333
09/01/2007,0,32.7,20.6,11.8,25.9,68.75,2
10/01/2007,0,36.4,22.2,10.2,27.58,69.25,2.033333
11/01/2007,0,33.5,24.3,1.6,26.68,83.75,0.7
12/01/2007,1.6,29.6,24,7.4,25.94,75.25,1.7
13/01/2007,11.7,32.6,20.7,9.6,26.5,62.25,2.333333
14/01/2007,0.1,28,20.6,4.8,22.2,59.5,0.9
15/01/2007,0,28.5,15,12.4,22.32,53.75,1.066667
16/01/2007,0,28.8,16.7,11.6,22.28,55,2.166667
17/01/2007,0,30,20.4,0,25.68,65.25,1.533333
18/01/2007,1.8,28.4,20.2,4.6,23.76,81.5,3.7
19/01/2007,15.4,33.6,20,8.6,25.88,65,1.8
